Patient_ID	Gene	Value	Category
GSM2363546_1	ABCA8	0.877911344853494	Normal
GSM2363546_1	CUX2	0.09311151013536442	Normal
GSM2363546_1	CYP1B1-AS1	0.3012617372913465	Normal
GSM2363546_1	FGD2	0.15154829201166536	Normal
GSM2363546_1	FGF13	0.1227417737518258	Normal
GSM2363546_1	HORMAD2	0.26778517610397046	Normal
GSM2363546_1	LRRC25	0.06923029888840805	Normal
GSM2363546_1	MARK2P9	0.06072906132260455	Normal
GSM2363546_1	MCHR2	0.12594341074371837	Normal
GSM2363546_1	MTMR11	0.7653164548041811	Normal
GSM2363546_1	PAX9	0.1546207278882368	Normal
GSM2363546_1	PTPN22	0.05500921074853927	Normal
GSM2363546_1	RAP1GAP2	0.05717337565105655	Normal
GSM2363546_1	SPAG6	0.07141867764127674	Normal
GSM2363547_1	ABCA8	0.893298390116061	Normal
GSM2363547_1	CUX2	0.09027451760896425	Normal
GSM2363547_1	CYP1B1-AS1	0.3193982596287375	Normal
GSM2363547_1	FGD2	0.1327883045271602	Normal
GSM2363547_1	FGF13	0.43468687518170174	Normal
GSM2363547_1	HORMAD2	0.2337943859820381	Normal
GSM2363547_1	LRRC25	0.0756535773921935	Normal
GSM2363547_1	MARK2P9	0.063425530288659	Normal
GSM2363547_1	MCHR2	0.1099590952356978	Normal
GSM2363547_1	MTMR11	0.7585088526609297	Normal
GSM2363547_1	PAX9	0.14938550885024313	Normal
GSM2363547_1	PTPN22	0.060769902484976664	Normal
GSM2363547_1	RAP1GAP2	0.06244911966224331	Normal
GSM2363547_1	SPAG6	0.0686062862845575	Normal
GSM2363549_1	ABCA8	0.827578574590527	Normal
GSM2363549_1	CUX2	0.08374608427836187	Normal
GSM2363549_1	CYP1B1-AS1	0.30425229290822303	Normal
GSM2363549_1	FGD2	0.11045318178413395	Normal
GSM2363549_1	FGF13	0.4285049926687844	Normal
GSM2363549_1	HORMAD2	0.19217872364350433	Normal
GSM2363549_1	LRRC25	0.0532086598773007	Normal
GSM2363549_1	MARK2P9	0.048307676791222554	Normal
GSM2363549_1	MCHR2	0.10882982152357525	Normal
GSM2363549_1	MTMR11	0.7283557393524495	Normal
GSM2363549_1	PAX9	0.14543712475470888	Normal
GSM2363549_1	PTPN22	0.04565988405513734	Normal
GSM2363549_1	RAP1GAP2	0.04377215435407012	Normal
GSM2363549_1	SPAG6	0.06587359867567279	Normal
GSM2363550_1	ABCA8	0.886312792353061	Normal
GSM2363550_1	CUX2	0.0892996666877635	Normal
GSM2363550_1	CYP1B1-AS1	0.28013739987311953	Normal
GSM2363550_1	FGD2	0.13177978336854307	Normal
GSM2363550_1	FGF13	0.1231004958134798	Normal
GSM2363550_1	HORMAD2	0.1749911767095813	Normal
GSM2363550_1	LRRC25	0.062498639843221696	Normal
GSM2363550_1	MARK2P9	0.045824400286765696	Normal
GSM2363550_1	MCHR2	0.0985022944157163	Normal
GSM2363550_1	MTMR11	0.7452910821666513	Normal
GSM2363550_1	PAX9	0.14606004777772694	Normal
GSM2363550_1	PTPN22	0.05766778221654	Normal
GSM2363550_1	RAP1GAP2	0.047609206448416236	Normal
GSM2363550_1	SPAG6	0.06358524454927802	Normal
GSM2363552_1	ABCA8	0.85846230654019	Normal
GSM2363552_1	CUX2	0.11255057494388225	Normal
GSM2363552_1	CYP1B1-AS1	0.3317042617256715	Normal
GSM2363552_1	FGD2	0.168183111760719	Normal
GSM2363552_1	FGF13	0.43050543409786773	Normal
GSM2363552_1	HORMAD2	0.3196364019704729	Normal
GSM2363552_1	LRRC25	0.08172318579519461	Normal
GSM2363552_1	MARK2P9	0.05644768002992485	Normal
GSM2363552_1	MCHR2	0.11370416123027025	Normal
GSM2363552_1	MTMR11	0.7824323313928507	Normal
GSM2363552_1	PAX9	0.14217442339528963	Normal
GSM2363552_1	PTPN22	0.0590039004509425	Normal
GSM2363552_1	RAP1GAP2	0.05458179898701629	Normal
GSM2363552_1	SPAG6	0.062846854822596	Normal
GSM2363554_1	ABCA8	0.832752613240418	Normal
GSM2363554_1	CUX2	0.07625309402878683	Normal
GSM2363554_1	CYP1B1-AS1	0.23588694145836414	Normal
GSM2363554_1	FGD2	0.1031376286395885	Normal
GSM2363554_1	FGF13	0.4308418187857319	Normal
GSM2363554_1	HORMAD2	0.19818344168636925	Normal
GSM2363554_1	LRRC25	0.04748994541335175	Normal
GSM2363554_1	MARK2P9	0.0445234773124121	Normal
GSM2363554_1	MCHR2	0.1066366745036357	Normal
GSM2363554_1	MTMR11	0.7124272328928785	Normal
GSM2363554_1	PAX9	0.1241228214983724	Normal
GSM2363554_1	PTPN22	0.0419261404645697	Normal
GSM2363554_1	RAP1GAP2	0.038714922452808886	Normal
GSM2363554_1	SPAG6	0.05284679062843578	Normal
GSM2363555_1	ABCA8	0.833962264150943	Normal
GSM2363555_1	CUX2	0.09307268500464322	Normal
GSM2363555_1	CYP1B1-AS1	0.258242560508835	Normal
GSM2363555_1	FGD2	0.1403419814987241	Normal
GSM2363555_1	FGF13	0.43735017857947384	Normal
GSM2363555_1	HORMAD2	0.22599978749776656	Normal
GSM2363555_1	LRRC25	0.05846649441850905	Normal
GSM2363555_1	MARK2P9	0.05102817191448255	Normal
GSM2363555_1	MCHR2	0.09262940872555797	Normal
GSM2363555_1	MTMR11	0.7454057306531123	Normal
GSM2363555_1	PAX9	0.13579070172263283	Normal
GSM2363555_1	PTPN22	0.052872145487158864	Normal
GSM2363555_1	RAP1GAP2	0.04612861464016755	Normal
GSM2363555_1	SPAG6	0.06099461458648768	Normal
GSM2363556_1	ABCA8	0.864811997391871	Normal
GSM2363556_1	CUX2	0.0940071988499208	Normal
GSM2363556_1	CYP1B1-AS1	0.3328607546929675	Normal
GSM2363556_1	FGD2	0.13332393401417159	Normal
GSM2363556_1	FGF13	0.12156248192027078	Normal
GSM2363556_1	HORMAD2	0.23468940898605745	Normal
GSM2363556_1	LRRC25	0.06513249802617965	Normal
GSM2363556_1	MARK2P9	0.047351119881748005	Normal
GSM2363556_1	MCHR2	0.10323995195604921	Normal
GSM2363556_1	MTMR11	0.7563086364114131	Normal
GSM2363556_1	PAX9	0.12951069519369823	Normal
GSM2363556_1	PTPN22	0.056049968342835765	Normal
GSM2363556_1	RAP1GAP2	0.05117286593908226	Normal
GSM2363556_1	SPAG6	0.06125877522984475	Normal
GSM2363558_1	ABCA8	0.878137065637066	Normal
GSM2363558_1	CUX2	0.10415529490644446	Normal
GSM2363558_1	CYP1B1-AS1	0.35464671842185547	Normal
GSM2363558_1	FGD2	0.17081964493122526	Normal
GSM2363558_1	FGF13	0.12503592817616968	Normal
GSM2363558_1	HORMAD2	0.19509586388061853	Normal
GSM2363558_1	LRRC25	0.0803000052540325	Normal
GSM2363558_1	MARK2P9	0.0367639248352916	Normal
GSM2363558_1	MCHR2	0.10896117742484585	Normal
GSM2363558_1	MTMR11	0.7602710832173143	Normal
GSM2363558_1	PAX9	0.14438835482787116	Normal
GSM2363558_1	PTPN22	0.058360926227937836	Normal
GSM2363558_1	RAP1GAP2	0.055084821863884026	Normal
GSM2363558_1	SPAG6	0.06337453547102664	Normal
GSM2363559_1	ABCA8	0.892153981780782	Normal
GSM2363559_1	CUX2	0.07969993797181978	Normal
GSM2363559_1	CYP1B1-AS1	0.31609201235622497	Normal
GSM2363559_1	FGD2	0.1300849757405155	Normal
GSM2363559_1	FGF13	0.12789398135772212	Normal
GSM2363559_1	HORMAD2	0.18141666330377237	Normal
GSM2363559_1	LRRC25	0.0512530593164026	Normal
GSM2363559_1	MARK2P9	0.03943426446388015	Normal
GSM2363559_1	MCHR2	0.09738637986805393	Normal
GSM2363559_1	MTMR11	0.8020215723126837	Normal
GSM2363559_1	PAX9	0.15721295641048172	Normal
GSM2363559_1	PTPN22	0.0664166392353898	Normal
GSM2363559_1	RAP1GAP2	0.044623500852396754	Normal
GSM2363559_1	SPAG6	0.05120961837085375	Normal
GSM2363563_1	ABCA8	0.877465058395558	Normal
GSM2363563_1	CUX2	0.08182861327293033	Normal
GSM2363563_1	CYP1B1-AS1	0.24030606244035702	Normal
GSM2363563_1	FGD2	0.10739030192083535	Normal
GSM2363563_1	FGF13	0.43449864787854847	Normal
GSM2363563_1	HORMAD2	0.20025734585999178	Normal
GSM2363563_1	LRRC25	0.051203124024331054	Normal
GSM2363563_1	MARK2P9	0.0519270904288997	Normal
GSM2363563_1	MCHR2	0.1178790664141117	Normal
GSM2363563_1	MTMR11	0.7403299981074067	Normal
GSM2363563_1	PAX9	0.14916485680834565	Normal
GSM2363563_1	PTPN22	0.05087965102181017	Normal
GSM2363563_1	RAP1GAP2	0.04431379802188706	Normal
GSM2363563_1	SPAG6	0.061630985730198456	Normal
GSM2363566_1	ABCA8	0.847326397290104	Normal
GSM2363566_1	CUX2	0.08544235815584955	Normal
GSM2363566_1	CYP1B1-AS1	0.288139108764992	Normal
GSM2363566_1	FGD2	0.11982896050271585	Normal
GSM2363566_1	FGF13	0.12590118184448848	Normal
GSM2363566_1	HORMAD2	0.15786357957033742	Normal
GSM2363566_1	LRRC25	0.06679129045721979	Normal
GSM2363566_1	MARK2P9	0.0331699862673989	Normal
GSM2363566_1	MCHR2	0.0985261121761937	Normal
GSM2363566_1	MTMR11	0.7363087803392996	Normal
GSM2363566_1	PAX9	0.13283634583614434	Normal
GSM2363566_1	PTPN22	0.04847548381176493	Normal
GSM2363566_1	RAP1GAP2	0.04837428508096767	Normal
GSM2363566_1	SPAG6	0.06927871269332239	Normal
GSM2363569_1	ABCA8	0.889956331877729	Normal
GSM2363569_1	CUX2	0.12246177151937065	Normal
GSM2363569_1	CYP1B1-AS1	0.3900118736006665	Normal
GSM2363569_1	FGD2	0.19188542060300434	Normal
GSM2363569_1	FGF13	0.1289920781118888	Normal
GSM2363569_1	HORMAD2	0.22703583344870543	Normal
GSM2363569_1	LRRC25	0.08371418385193799	Normal
GSM2363569_1	MARK2P9	0.0522714769178169	Normal
GSM2363569_1	MCHR2	0.11381608513705323	Normal
GSM2363569_1	MTMR11	0.7680316550403267	Normal
GSM2363569_1	PAX9	0.14944152583727593	Normal
GSM2363569_1	PTPN22	0.0670450285029144	Normal
GSM2363569_1	RAP1GAP2	0.057345686784527186	Normal
GSM2363569_1	SPAG6	0.06675360072140772	Normal
GSM2363570_1	ABCA8	0.857746208485314	Normal
GSM2363570_1	CUX2	0.0927679896586833	Normal
GSM2363570_1	CYP1B1-AS1	0.3236979945425055	Normal
GSM2363570_1	FGD2	0.1402142409144257	Normal
GSM2363570_1	FGF13	0.43776738177059743	Normal
GSM2363570_1	HORMAD2	0.24554379102231821	Normal
GSM2363570_1	LRRC25	0.07506613260215145	Normal
GSM2363570_1	MARK2P9	0.06328445928690055	Normal
GSM2363570_1	MCHR2	0.09551051705772645	Normal
GSM2363570_1	MTMR11	0.7723361066823428	Normal
GSM2363570_1	PAX9	0.1349798555603663	Normal
GSM2363570_1	PTPN22	0.06212933096968973	Normal
GSM2363570_1	RAP1GAP2	0.05331427235622135	Normal
GSM2363570_1	SPAG6	0.06636193828026699	Normal
GSM2363575_1	ABCA8	0.866553644950351	Normal
GSM2363575_1	CUX2	0.09589374989679833	Normal
GSM2363575_1	CYP1B1-AS1	0.252635375339943	Normal
GSM2363575_1	FGD2	0.14341788818242907	Normal
GSM2363575_1	FGF13	0.4246511894654859	Normal
GSM2363575_1	HORMAD2	0.21978923700949682	Normal
GSM2363575_1	LRRC25	0.0781309798041976	Normal
GSM2363575_1	MARK2P9	0.0649983535238524	Normal
GSM2363575_1	MCHR2	0.12418096558386017	Normal
GSM2363575_1	MTMR11	0.7572449503936047	Normal
GSM2363575_1	PAX9	0.15591973169125356	Normal
GSM2363575_1	PTPN22	0.05614177079138167	Normal
GSM2363575_1	RAP1GAP2	0.05178020567665617	Normal
GSM2363575_1	SPAG6	0.06819755107639344	Normal
GSM2363576_1	ABCA8	0.85480093676815	Normal
GSM2363576_1	CUX2	0.1000323216337138	Normal
GSM2363576_1	CYP1B1-AS1	0.2546947843603685	Normal
GSM2363576_1	FGD2	0.14023952118327035	Normal
GSM2363576_1	FGF13	0.12104175480243756	Normal
GSM2363576_1	HORMAD2	0.18841925854425456	Normal
GSM2363576_1	LRRC25	0.08413723744420275	Normal
GSM2363576_1	MARK2P9	0.0457603948817563	Normal
GSM2363576_1	MCHR2	0.09227000857907952	Normal
GSM2363576_1	MTMR11	0.7576320044834093	Normal
GSM2363576_1	PAX9	0.1404492591912443	Normal
GSM2363576_1	PTPN22	0.056259220540799536	Normal
GSM2363576_1	RAP1GAP2	0.056046834603195636	Normal
GSM2363576_1	SPAG6	0.06706909738733348	Normal
GSM2363577_1	ABCA8	0.813233223838573	Normal
GSM2363577_1	CUX2	0.0975332883320113	Normal
GSM2363577_1	CYP1B1-AS1	0.3346198536445575	Normal
GSM2363577_1	FGD2	0.1578441082816999	Normal
GSM2363577_1	FGF13	0.41831260813584165	Normal
GSM2363577_1	HORMAD2	0.22756482683149876	Normal
GSM2363577_1	LRRC25	0.07096957532691	Normal
GSM2363577_1	MARK2P9	0.05921305990732725	Normal
GSM2363577_1	MCHR2	0.1228771833862263	Normal
GSM2363577_1	MTMR11	0.7680648146425229	Normal
GSM2363577_1	PAX9	0.13170690515462385	Normal
GSM2363577_1	PTPN22	0.06400458833412467	Normal
GSM2363577_1	RAP1GAP2	0.050758058521488375	Normal
GSM2363577_1	SPAG6	0.06281083696390002	Normal
GSM2363578_1	ABCA8	0.850556070435589	Normal
GSM2363578_1	CUX2	0.07458268755395178	Normal
GSM2363578_1	CYP1B1-AS1	0.2813193907738145	Normal
GSM2363578_1	FGD2	0.11006763322678186	Normal
GSM2363578_1	FGF13	0.10972526653595091	Normal
GSM2363578_1	HORMAD2	0.1681704016812937	Normal
GSM2363578_1	LRRC25	0.06510073893909404	Normal
GSM2363578_1	MARK2P9	0.051823204749367094	Normal
GSM2363578_1	MCHR2	0.0713496979176391	Normal
GSM2363578_1	MTMR11	0.7154611722387622	Normal
GSM2363578_1	PAX9	0.1271568345406522	Normal
GSM2363578_1	PTPN22	0.04709174663241213	Normal
GSM2363578_1	RAP1GAP2	0.04462893959332784	Normal
GSM2363578_1	SPAG6	0.046822664218491836	Normal
GSM2363582_1	ABCA8	0.874047829937998	Normal
GSM2363582_1	CUX2	0.1025358008140559	Normal
GSM2363582_1	CYP1B1-AS1	0.338187674001417	Normal
GSM2363582_1	FGD2	0.16174811491116345	Normal
GSM2363582_1	FGF13	0.34541694920713584	Normal
GSM2363582_1	HORMAD2	0.2076836630476889	Normal
GSM2363582_1	LRRC25	0.0948391394130417	Normal
GSM2363582_1	MARK2P9	0.06718816137284131	Normal
GSM2363582_1	MCHR2	0.09629043684649526	Normal
GSM2363582_1	MTMR11	0.7585057508712746	Normal
GSM2363582_1	PAX9	0.15501753699267648	Normal
GSM2363582_1	PTPN22	0.056972100960117435	Normal
GSM2363582_1	RAP1GAP2	0.048066624344850026	Normal
GSM2363582_1	SPAG6	0.0543225956838674	Normal
GSM2363584_1	ABCA8	0.880437999408109	Normal
GSM2363584_1	CUX2	0.09112109928000278	Normal
GSM2363584_1	CYP1B1-AS1	0.28680041156319125	Normal
GSM2363584_1	FGD2	0.12961283739116292	Normal
GSM2363584_1	FGF13	0.41518011184361897	Normal
GSM2363584_1	HORMAD2	0.23528127421823788	Normal
GSM2363584_1	LRRC25	0.0566250175686898	Normal
GSM2363584_1	MARK2P9	0.0433586476293511	Normal
GSM2363584_1	MCHR2	0.06963038586669988	Normal
GSM2363584_1	MTMR11	0.7549867242498454	Normal
GSM2363584_1	PAX9	0.12826155698568587	Normal
GSM2363584_1	PTPN22	0.049226784314692566	Normal
GSM2363584_1	RAP1GAP2	0.047826756143666	Normal
GSM2363584_1	SPAG6	0.0466482744484279	Normal
GSM2363587_1	ABCA8	0.873937074829932	Normal
GSM2363587_1	CUX2	0.07950001187789797	Normal
GSM2363587_1	CYP1B1-AS1	0.2576632299265905	Normal
GSM2363587_1	FGD2	0.1032299601567875	Normal
GSM2363587_1	FGF13	0.11219120099391892	Normal
GSM2363587_1	HORMAD2	0.18061014197422112	Normal
GSM2363587_1	LRRC25	0.06913859240587794	Normal
GSM2363587_1	MARK2P9	0.056880608035909	Normal
GSM2363587_1	MCHR2	0.06868287078337693	Normal
GSM2363587_1	MTMR11	0.7349079134663469	Normal
GSM2363587_1	PAX9	0.1204806060729168	Normal
GSM2363587_1	PTPN22	0.0500125359594568	Normal
GSM2363587_1	RAP1GAP2	0.04712604029995526	Normal
GSM2363587_1	SPAG6	0.0505614671180775	Normal
GSM2363588_1	ABCA8	0.834655840560989	Normal
GSM2363588_1	CUX2	0.09034859507150488	Normal
GSM2363588_1	CYP1B1-AS1	0.2893210084686455	Normal
GSM2363588_1	FGD2	0.12246996786438491	Normal
GSM2363588_1	FGF13	0.41525518621988117	Normal
GSM2363588_1	HORMAD2	0.22462807033531212	Normal
GSM2363588_1	LRRC25	0.08627773516299335	Normal
GSM2363588_1	MARK2P9	0.052217755850372805	Normal
GSM2363588_1	MCHR2	0.10212613304324022	Normal
GSM2363588_1	MTMR11	0.7538299338279701	Normal
GSM2363588_1	PAX9	0.1483273904439342	Normal
GSM2363588_1	PTPN22	0.05658406680912527	Normal
GSM2363588_1	RAP1GAP2	0.04943579986651209	Normal
GSM2363588_1	SPAG6	0.05677249810294293	Normal
GSM2363589_1	ABCA8	0.901359986891693	Normal
GSM2363589_1	CUX2	0.09252047634168865	Normal
GSM2363589_1	CYP1B1-AS1	0.2967851757610025	Normal
GSM2363589_1	FGD2	0.1163738702663752	Normal
GSM2363589_1	FGF13	0.11555191179382003	Normal
GSM2363589_1	HORMAD2	0.20462060427688988	Normal
GSM2363589_1	LRRC25	0.08072884982356565	Normal
GSM2363589_1	MARK2P9	0.07761799293980565	Normal
GSM2363589_1	MCHR2	0.10975079315033875	Normal
GSM2363589_1	MTMR11	0.776433390134925	Normal
GSM2363589_1	PAX9	0.14274678851423606	Normal
GSM2363589_1	PTPN22	0.0599843987280003	Normal
GSM2363589_1	RAP1GAP2	0.05683229697687602	Normal
GSM2363589_1	SPAG6	0.05871506998357319	Normal
GSM2363590_1	ABCA8	0.846090365174335	Normal
GSM2363590_1	CUX2	0.07639911622345143	Normal
GSM2363590_1	CYP1B1-AS1	0.2535769278509755	Normal
GSM2363590_1	FGD2	0.1018976030243714	Normal
GSM2363590_1	FGF13	0.11782647360727888	Normal
GSM2363590_1	HORMAD2	0.21350665705929	Normal
GSM2363590_1	LRRC25	0.06906897920497859	Normal
GSM2363590_1	MARK2P9	0.0419173269254637	Normal
GSM2363590_1	MCHR2	0.08905971400455814	Normal
GSM2363590_1	MTMR11	0.7016288555742831	Normal
GSM2363590_1	PAX9	0.12217632430554155	Normal
GSM2363590_1	PTPN22	0.04594773305275407	Normal
GSM2363590_1	RAP1GAP2	0.04453779479446712	Normal
GSM2363590_1	SPAG6	0.06010350432792931	Normal
GSM2363593_1	ABCA8	0.908464098906324	Normal
GSM2363593_1	CUX2	0.10751591018415035	Normal
GSM2363593_1	CYP1B1-AS1	0.35065732911422554	Normal
GSM2363593_1	FGD2	0.16797679208072447	Normal
GSM2363593_1	FGF13	0.4519245682128076	Normal
GSM2363593_1	HORMAD2	0.23615494528416067	Normal
GSM2363593_1	LRRC25	0.08530238149093369	Normal
GSM2363593_1	MARK2P9	0.06333160006042375	Normal
GSM2363593_1	MCHR2	0.1088717671975665	Normal
GSM2363593_1	MTMR11	0.7521648371964664	Normal
GSM2363593_1	PAX9	0.14925962177118474	Normal
GSM2363593_1	PTPN22	0.06708438858428546	Normal
GSM2363593_1	RAP1GAP2	0.054225181205250085	Normal
GSM2363593_1	SPAG6	0.0735820631511571	Normal
GSM2363595_1	ABCA8	0.888387602981561	Normal
GSM2363595_1	CUX2	0.10327724415172815	Normal
GSM2363595_1	CYP1B1-AS1	0.348024906008655	Normal
GSM2363595_1	FGD2	0.1572618546545583	Normal
GSM2363595_1	FGF13	0.4190570224283789	Normal
GSM2363595_1	HORMAD2	0.21324151748536213	Normal
GSM2363595_1	LRRC25	0.0669927666659629	Normal
GSM2363595_1	MARK2P9	0.05012721460666305	Normal
GSM2363595_1	MCHR2	0.09743509975460987	Normal
GSM2363595_1	MTMR11	0.76182859291943394	Normal
GSM2363595_1	PAX9	0.17783747163955235	Normal
GSM2363595_1	PTPN22	0.06161716194640077	Normal
GSM2363595_1	RAP1GAP2	0.056764714274246765	Normal
GSM2363595_1	SPAG6	0.06908216540210387	Normal
GSM2363599_1	ABCA8	0.861975397973951	Normal
GSM2363599_1	CUX2	0.0767454185152395	Normal
GSM2363599_1	CYP1B1-AS1	0.2180063291509769	Normal
GSM2363599_1	FGD2	0.1043533238816136	Normal
GSM2363599_1	FGF13	0.11756031660181329	Normal
GSM2363599_1	HORMAD2	0.1775645703837045	Normal
GSM2363599_1	LRRC25	0.07182685885939134	Normal
GSM2363599_1	MARK2P9	0.0422870607738086	Normal
GSM2363599_1	MCHR2	0.1068344146031466	Normal
GSM2363599_1	MTMR11	0.7082912715504694	Normal
GSM2363599_1	PAX9	0.14893384259392836	Normal
GSM2363599_1	PTPN22	0.045467243287774836	Normal
GSM2363599_1	RAP1GAP2	0.04854468832631819	Normal
GSM2363599_1	SPAG6	0.0661498150502088	Normal
GSM2363600_1	ABCA8	0.866813294232649	Normal
GSM2363600_1	CUX2	0.1159067795099243	Normal
GSM2363600_1	CYP1B1-AS1	0.4136691526187175	Normal
GSM2363600_1	FGD2	0.19226849964552706	Normal
GSM2363600_1	FGF13	0.11906659405139927	Normal
GSM2363600_1	HORMAD2	0.26288896474270007	Normal
GSM2363600_1	LRRC25	0.1116684082555297	Normal
GSM2363600_1	MARK2P9	0.0548985875430016	Normal
GSM2363600_1	MCHR2	0.1266115159950648	Normal
GSM2363600_1	MTMR11	0.7725988200315873	Normal
GSM2363600_1	PAX9	0.16794613061855812	Normal
GSM2363600_1	PTPN22	0.06625583080229147	Normal
GSM2363600_1	RAP1GAP2	0.05772351571515678	Normal
GSM2363600_1	SPAG6	0.07056798927752334	Normal
GSM2363601_1	ABCA8	0.810969000650336	Normal
GSM2363601_1	CUX2	0.10005616861441485	Normal
GSM2363601_1	CYP1B1-AS1	0.377273738404194	Normal
