Patient_ID	Gene	Value	Category
GSM1858507_5723646045_R05C01	RAP1GAP2	0.682453119704489	General
GSM1858507_5723646045_R05C01	SPAG6	0.4732529268302324	General
GSM1858508_5723646048_R01C01	ABCA8	0.619146005509642	General
GSM1858508_5723646048_R01C01	CUX2	0.38890417763937524	General
GSM1858508_5723646048_R01C01	CYP1B1-AS1	0.620987322437684	General
GSM1858508_5723646048_R01C01	FGD2	0.48891884458483	General
GSM1858508_5723646048_R01C01	FGF13	0.47657253681475925	General
GSM1858508_5723646048_R01C01	HORMAD2	0.6188696147910723	General
GSM1858508_5723646048_R01C01	LRRC25	0.32305474983436	General
GSM1858508_5723646048_R01C01	MARK2P9	0.369179610569446	General
GSM1858508_5723646048_R01C01	MCHR2	0.4335597428009378	General
GSM1858508_5723646048_R01C01	MTMR11	0.483321723363354	General
GSM1858508_5723646048_R01C01	PAX9	0.4537517153522468	General
GSM1858508_5723646048_R01C01	PTPN22	0.3901590718580197	General
GSM1858508_5723646048_R01C01	RAP1GAP2	0.4047145973101715	General
GSM1858508_5723646048_R01C01	SPAG6	0.528095713242996	General
GSM1858509_5723654047_R02C02	ABCA8	0.501551918735892	General
GSM1858509_5723654047_R02C02	CUX2	0.48838192095706695	General
GSM1858509_5723654047_R02C02	CYP1B1-AS1	0.6387790205718284	General
GSM1858509_5723654047_R02C02	FGD2	0.586638402013941	General
GSM1858509_5723654047_R02C02	FGF13	0.488420112256644	General
GSM1858509_5723654047_R02C02	HORMAD2	0.6750646180760321	General
GSM1858509_5723654047_R02C02	LRRC25	0.552925051068465	General
GSM1858509_5723654047_R02C02	MARK2P9	0.413311454023331	General
GSM1858509_5723654047_R02C02	MCHR2	0.5888977020395115	General
GSM1858509_5723654047_R02C02	MTMR11	0.364761271782531	General
GSM1858509_5723654047_R02C02	PAX9	0.6070472355191106	General
GSM1858509_5723654047_R02C02	PTPN22	0.5074153080581827	General
GSM1858509_5723654047_R02C02	RAP1GAP2	0.5631995082108705	General
GSM1858509_5723654047_R02C02	SPAG6	0.559548546473066	General
GSM1858510_5723654032_R05C02	ABCA8	0.749885338633236	General
GSM1858510_5723654032_R05C02	CUX2	0.346433849181216	General
GSM1858510_5723654032_R05C02	CYP1B1-AS1	0.669776050837344	General
GSM1858510_5723654032_R05C02	FGD2	0.570237293204387	General
GSM1858510_5723654032_R05C02	FGF13	0.5480110877390212	General
GSM1858510_5723654032_R05C02	HORMAD2	0.6221125420247954	General
GSM1858510_5723654032_R05C02	LRRC25	0.2549578536817525	General
GSM1858510_5723654032_R05C02	MARK2P9	0.4552925669229395	General
GSM1858510_5723654032_R05C02	MCHR2	0.498610318103432	General
GSM1858510_5723654032_R05C02	MTMR11	0.4625697606573176	General
GSM1858510_5723654032_R05C02	PAX9	0.3815647874353125	General
GSM1858510_5723654032_R05C02	PTPN22	0.22060698331094866	General
GSM1858510_5723654032_R05C02	RAP1GAP2	0.4065029289797506	General
GSM1858510_5723654032_R05C02	SPAG6	0.2343908577610791	General
GSM1858511_5723654032_R01C01	ABCA8	0.515204003079292	General
GSM1858511_5723654032_R01C01	CUX2	0.2965560546663745	General
GSM1858511_5723654032_R01C01	CYP1B1-AS1	0.5648189769123445	General
GSM1858511_5723654032_R01C01	FGD2	0.5572445959137795	General
GSM1858511_5723654032_R01C01	FGF13	0.524728809216234	General
GSM1858511_5723654032_R01C01	HORMAD2	0.6966909934780323	General
GSM1858511_5723654032_R01C01	LRRC25	0.621370794019627	General
GSM1858511_5723654032_R01C01	MARK2P9	0.435170124247767	General
GSM1858511_5723654032_R01C01	MCHR2	0.574402766097322	General
GSM1858511_5723654032_R01C01	MTMR11	0.3472470070421017	General
GSM1858511_5723654032_R01C01	PAX9	0.577733562831358	General
GSM1858511_5723654032_R01C01	PTPN22	0.606376139702437	General
GSM1858511_5723654032_R01C01	RAP1GAP2	0.5415633910445687	General
GSM1858511_5723654032_R01C01	SPAG6	0.5097848493525897	General
GSM1858512_5723654031_R01C01	ABCA8	0.402142628717621	General
GSM1858512_5723654031_R01C01	CUX2	0.482863446775978	General
GSM1858512_5723654031_R01C01	CYP1B1-AS1	0.6321171488718296	General
GSM1858512_5723654031_R01C01	FGD2	0.48958404186367355	General
GSM1858512_5723654031_R01C01	FGF13	0.50406527656097	General
GSM1858512_5723654031_R01C01	HORMAD2	0.5927794564785562	General
GSM1858512_5723654031_R01C01	LRRC25	0.5129953186780836	General
GSM1858512_5723654031_R01C01	MARK2P9	0.4406819553211915	General
GSM1858512_5723654031_R01C01	MCHR2	0.47346087939622	General
GSM1858512_5723654031_R01C01	MTMR11	0.3223161385405143	General
GSM1858512_5723654031_R01C01	PAX9	0.35746214843520324	General
GSM1858512_5723654031_R01C01	PTPN22	0.405795641119768	General
GSM1858512_5723654031_R01C01	RAP1GAP2	0.5732993425852093	General
GSM1858512_5723654031_R01C01	SPAG6	0.5220592397612447	General
GSM1858513_5723654032_R03C01	ABCA8	0.505591720914705	General
GSM1858513_5723654032_R03C01	CUX2	0.3604415783459872	General
GSM1858513_5723654032_R03C01	CYP1B1-AS1	0.6579961993217005	General
GSM1858513_5723654032_R03C01	FGD2	0.40655658034948794	General
GSM1858513_5723654032_R03C01	FGF13	0.4973504741835669	General
GSM1858513_5723654032_R03C01	HORMAD2	0.7048477454130917	General
GSM1858513_5723654032_R03C01	LRRC25	0.2884664289541245	General
GSM1858513_5723654032_R03C01	MARK2P9	0.48432743377113097	General
GSM1858513_5723654032_R03C01	MCHR2	0.6164429703075736	General
GSM1858513_5723654032_R03C01	MTMR11	0.3593565524956486	General
GSM1858513_5723654032_R03C01	PAX9	0.61898758044795	General
GSM1858513_5723654032_R03C01	PTPN22	0.23682877544310466	General
GSM1858513_5723654032_R03C01	RAP1GAP2	0.4513862447919325	General
GSM1858513_5723654032_R03C01	SPAG6	0.5900388886807201	General
GSM1858514_5723646048_R03C01	ABCA8	0.626052779337451	General
GSM1858514_5723646048_R03C01	CUX2	0.41281308250613824	General
GSM1858514_5723646048_R03C01	CYP1B1-AS1	0.6954046896912175	General
GSM1858514_5723646048_R03C01	FGD2	0.479892025928209	General
GSM1858514_5723646048_R03C01	FGF13	0.5246407535670886	General
GSM1858514_5723646048_R03C01	HORMAD2	0.5906902403345676	General
GSM1858514_5723646048_R03C01	LRRC25	0.358717877307269	General
GSM1858514_5723646048_R03C01	MARK2P9	0.15818529198986	General
GSM1858514_5723646048_R03C01	MCHR2	0.5820538416730165	General
GSM1858514_5723646048_R03C01	MTMR11	0.3296741060109004	General
GSM1858514_5723646048_R03C01	PAX9	0.4028873071712985	General
GSM1858514_5723646048_R03C01	PTPN22	0.41515429049002334	General
GSM1858514_5723646048_R03C01	RAP1GAP2	0.6228031956238632	General
GSM1858514_5723646048_R03C01	SPAG6	0.5214725294469469	General
GSM1858515_5723646048_R02C02	ABCA8	0.480966132843266	General
GSM1858515_5723646048_R02C02	CUX2	0.41563159752575024	General
GSM1858515_5723646048_R02C02	CYP1B1-AS1	0.45123745170713603	General
GSM1858515_5723646048_R02C02	FGD2	0.47681965818865946	General
GSM1858515_5723646048_R02C02	FGF13	0.43075928268108243	General
GSM1858515_5723646048_R02C02	HORMAD2	0.6112446349745769	General
GSM1858515_5723646048_R02C02	LRRC25	0.4227756701536085	General
GSM1858515_5723646048_R02C02	MARK2P9	0.425718782740232	General
GSM1858515_5723646048_R02C02	MCHR2	0.4061042305738435	General
GSM1858515_5723646048_R02C02	MTMR11	0.461188732215988	General
GSM1858515_5723646048_R02C02	PAX9	0.5409630687381972	General
GSM1858515_5723646048_R02C02	PTPN22	0.24982543945279434	General
GSM1858515_5723646048_R02C02	RAP1GAP2	0.4722263874168057	General
GSM1858515_5723646048_R02C02	SPAG6	0.5139735179858973	General
GSM1858516_5723654032_R04C02	ABCA8	0.354696457445245	General
GSM1858516_5723654032_R04C02	CUX2	0.5646035511154552	General
GSM1858516_5723654032_R04C02	CYP1B1-AS1	0.726413922887786	General
GSM1858516_5723654032_R04C02	FGD2	0.4962741159948605	General
GSM1858516_5723654032_R04C02	FGF13	0.5097261834552536	General
GSM1858516_5723654032_R04C02	HORMAD2	0.7604948961784045	General
GSM1858516_5723654032_R04C02	LRRC25	0.611428691699244	General
GSM1858516_5723654032_R04C02	MARK2P9	0.433656065151487	General
GSM1858516_5723654032_R04C02	MCHR2	0.6838476818089787	General
GSM1858516_5723654032_R04C02	MTMR11	0.3323213174746744	General
GSM1858516_5723654032_R04C02	PAX9	0.6143269123914887	General
GSM1858516_5723654032_R04C02	PTPN22	0.737445259163482	General
GSM1858516_5723654032_R04C02	RAP1GAP2	0.42166768952795153	General
GSM1858516_5723654032_R04C02	SPAG6	0.4500867042077637	General
GSM1858517_5723654031_R03C01	ABCA8	0.44442502621461	General
GSM1858517_5723654031_R03C01	CUX2	0.5121303484817392	General
GSM1858517_5723654031_R03C01	CYP1B1-AS1	0.6922933542730341	General
GSM1858517_5723654031_R03C01	FGD2	0.559100436007567	General
GSM1858517_5723654031_R03C01	FGF13	0.5307493607008631	General
GSM1858517_5723654031_R03C01	HORMAD2	0.6971432335269014	General
GSM1858517_5723654031_R03C01	LRRC25	0.684900084556771	General
GSM1858517_5723654031_R03C01	MARK2P9	0.4075898054259085	General
GSM1858517_5723654031_R03C01	MCHR2	0.6336722413544206	General
GSM1858517_5723654031_R03C01	MTMR11	0.3325803455154169	General
GSM1858517_5723654031_R03C01	PAX9	0.48516344655009613	General
GSM1858517_5723654031_R03C01	PTPN22	0.6431112762287834	General
GSM1858517_5723654031_R03C01	RAP1GAP2	0.5467305649862562	General
GSM1858517_5723654031_R03C01	SPAG6	0.4623112389991379	General
GSM1858518_5723654032_R06C01	ABCA8	0.653816300129366	General
GSM1858518_5723654032_R06C01	CUX2	0.28020162006258126	General
GSM1858518_5723654032_R06C01	CYP1B1-AS1	0.6358621879884505	General
GSM1858518_5723654032_R06C01	FGD2	0.5086653126530355	General
GSM1858518_5723654032_R06C01	FGF13	0.47525952742311134	General
GSM1858518_5723654032_R06C01	HORMAD2	0.6577812586196857	General
GSM1858518_5723654032_R06C01	LRRC25	0.2695131776515015	General
GSM1858518_5723654032_R06C01	MARK2P9	0.385289247934099	General
GSM1858518_5723654032_R06C01	MCHR2	0.3618131619394655	General
GSM1858518_5723654032_R06C01	MTMR11	0.5893687294360245	General
GSM1858518_5723654032_R06C01	PAX9	0.3885531955164005	General
GSM1858518_5723654032_R06C01	PTPN22	0.23982670858119431	General
GSM1858518_5723654032_R06C01	RAP1GAP2	0.27972500263998773	General
GSM1858518_5723654032_R06C01	SPAG6	0.48263249375267153	General
GSM1858519_5723646048_R05C02	ABCA8	0.513733957058894	General
GSM1858519_5723646048_R05C02	CUX2	0.4731801865200578	General
GSM1858519_5723646048_R05C02	CYP1B1-AS1	0.690011662924157	General
GSM1858519_5723646048_R05C02	FGD2	0.5991527587745209	General
GSM1858519_5723646048_R05C02	FGF13	0.5376651528232318	General
GSM1858519_5723646048_R05C02	HORMAD2	0.6806416213881427	General
GSM1858519_5723646048_R05C02	LRRC25	0.479770517737535	General
GSM1858519_5723646048_R05C02	MARK2P9	0.367552082531481	General
GSM1858519_5723646048_R05C02	MCHR2	0.620806702542709	General
GSM1858519_5723646048_R05C02	MTMR11	0.40165629604420244	General
GSM1858519_5723646048_R05C02	PAX9	0.45016117667557487	General
GSM1858519_5723646048_R05C02	PTPN22	0.6678146903513816	General
GSM1858519_5723646048_R05C02	RAP1GAP2	0.622063728198657	General
GSM1858519_5723646048_R05C02	SPAG6	0.3811567033973509	General
GSM1858520_5723646048_R06C01	ABCA8	0.520589346429921	General
GSM1858520_5723646048_R06C01	CUX2	0.5622394451043777	General
GSM1858520_5723646048_R06C01	CYP1B1-AS1	0.782029869787451	General
GSM1858520_5723646048_R06C01	FGD2	0.6246310750150845	General
GSM1858520_5723646048_R06C01	FGF13	0.5287463450692441	General
GSM1858520_5723646048_R06C01	HORMAD2	0.6822589535003958	General
GSM1858520_5723646048_R06C01	LRRC25	0.5619969715578386	General
GSM1858520_5723646048_R06C01	MARK2P9	0.42368111273682696	General
GSM1858520_5723646048_R06C01	MCHR2	0.5059430804192118	General
GSM1858520_5723646048_R06C01	MTMR11	0.3921335169068077	General
GSM1858520_5723646048_R06C01	PAX9	0.5654146382650873	General
GSM1858520_5723646048_R06C01	PTPN22	0.6699827180866174	General
GSM1858520_5723646048_R06C01	RAP1GAP2	0.5375588906413546	General
GSM1858520_5723646048_R06C01	SPAG6	0.5505614049499405	General
GSM1858521_5723654031_R04C01	ABCA8	0.623340103108889	General
GSM1858521_5723654031_R04C01	CUX2	0.46681245616124073	General
GSM1858521_5723654031_R04C01	CYP1B1-AS1	0.7099765431566725	General
GSM1858521_5723654031_R04C01	FGD2	0.670331455170361	General
GSM1858521_5723654031_R04C01	FGF13	0.5264043436511645	General
GSM1858521_5723654031_R04C01	HORMAD2	0.6255319130747663	General
GSM1858521_5723654031_R04C01	LRRC25	0.605789447426519	General
GSM1858521_5723654031_R04C01	MARK2P9	0.3418374288243975	General
GSM1858521_5723654031_R04C01	MCHR2	0.4829912529550835	General
GSM1858521_5723654031_R04C01	MTMR11	0.41482717234963085	General
GSM1858521_5723654031_R04C01	PAX9	0.558155273617823	General
GSM1858521_5723654031_R04C01	PTPN22	0.67373277149648	General
GSM1858521_5723654031_R04C01	RAP1GAP2	0.6206299945866366	General
GSM1858521_5723654031_R04C01	SPAG6	0.5110600108896657	General
GSM1858522_5723654031_R05C02	ABCA8	0.448553493449782	General
GSM1858522_5723654031_R05C02	CUX2	0.49496707589380995	General
GSM1858522_5723654031_R05C02	CYP1B1-AS1	0.7040714622663405	General
GSM1858522_5723654031_R05C02	FGD2	0.610974071438544	General
GSM1858522_5723654031_R05C02	FGF13	0.5269413021714561	General
GSM1858522_5723654031_R05C02	HORMAD2	0.6259326329363174	General
GSM1858522_5723654031_R05C02	LRRC25	0.5637824070104335	General
GSM1858522_5723654031_R05C02	MARK2P9	0.47879523541844404	General
GSM1858522_5723654031_R05C02	MCHR2	0.5743878357626703	General
GSM1858522_5723654031_R05C02	MTMR11	0.2983005960976909	General
GSM1858522_5723654031_R05C02	PAX9	0.6283409989369717	General
GSM1858522_5723654031_R05C02	PTPN22	0.6218469325763056	General
GSM1858522_5723654031_R05C02	RAP1GAP2	0.6530696960675418	General
GSM1858522_5723654031_R05C02	SPAG6	0.3446717339988954	General
GSM1858523_5723654033_R01C02	ABCA8	0.471060492905153	General
GSM1858523_5723654033_R01C02	CUX2	0.288290139922474	General
GSM1858523_5723654033_R01C02	CYP1B1-AS1	0.5700049525812501	General
GSM1858523_5723654033_R01C02	FGD2	0.582426595798496	General
GSM1858523_5723654033_R01C02	FGF13	0.4051500479066183	General
GSM1858523_5723654033_R01C02	HORMAD2	0.6096378472843612	General
GSM1858523_5723654033_R01C02	LRRC25	0.271020517752645	General
GSM1858523_5723654033_R01C02	MARK2P9	0.4505035883205365	General
GSM1858523_5723654033_R01C02	MCHR2	0.49932781038316976	General
GSM1858523_5723654033_R01C02	MTMR11	0.44316826588528513	General
GSM1858523_5723654033_R01C02	PAX9	0.3917880626409672	General
GSM1858523_5723654033_R01C02	PTPN22	0.44856091766673	General
GSM1858523_5723654033_R01C02	RAP1GAP2	0.22259130255716086	General
GSM1858523_5723654033_R01C02	SPAG6	0.5548777248493854	General
GSM1858524_5723654031_R06C01	ABCA8	0.43220753793441	General
GSM1858524_5723654031_R06C01	CUX2	0.5087695268718627	General
GSM1858524_5723654031_R06C01	CYP1B1-AS1	0.7722065759989265	General
GSM1858524_5723654031_R06C01	FGD2	0.6803103704254281	General
GSM1858524_5723654031_R06C01	FGF13	0.46787737521746325	General
GSM1858524_5723654031_R06C01	HORMAD2	0.6406847692603629	General
GSM1858524_5723654031_R06C01	LRRC25	0.6026933014277375	General
GSM1858524_5723654031_R06C01	MARK2P9	0.1311380259848445	General
GSM1858524_5723654031_R06C01	MCHR2	0.308965642287224	General
GSM1858524_5723654031_R06C01	MTMR11	0.34075421224358887	General
GSM1858524_5723654031_R06C01	PAX9	0.4899010110075388	General
GSM1858524_5723654031_R06C01	PTPN22	0.675219201175514	General
GSM1858524_5723654031_R06C01	RAP1GAP2	0.6437749992487594	General
GSM1858524_5723654031_R06C01	SPAG6	0.5701745202881411	General
GSM1858525_5723654032_R01C02	ABCA8	0.333707865168539	General
GSM1858525_5723654032_R01C02	CUX2	0.4297775638448057	General
GSM1858525_5723654032_R01C02	CYP1B1-AS1	0.6570123275648385	General
GSM1858525_5723654032_R01C02	FGD2	0.5907294779079615	General
GSM1858525_5723654032_R01C02	FGF13	0.4861930560075879	General
GSM1858525_5723654032_R01C02	HORMAD2	0.5915355897267305	General
GSM1858525_5723654032_R01C02	LRRC25	0.5594945167683689	General
GSM1858525_5723654032_R01C02	MARK2P9	0.49604764052447853	General
GSM1858525_5723654032_R01C02	MCHR2	0.49964939235832523	General
GSM1858525_5723654032_R01C02	MTMR11	0.27951756693128543	General
GSM1858525_5723654032_R01C02	PAX9	0.46298321508365775	General
GSM1858525_5723654032_R01C02	PTPN22	0.619729839139334	General
GSM1858525_5723654032_R01C02	RAP1GAP2	0.4936064869416814	General
GSM1858525_5723654032_R01C02	SPAG6	0.4998116335505866	General
GSM1858526_5723654033_R04C01	ABCA8	0.541944709246902	General
GSM1858526_5723654033_R04C01	CUX2	0.4598541328683883	General
GSM1858526_5723654033_R04C01	CYP1B1-AS1	0.665321789339306	General
GSM1858526_5723654033_R04C01	FGD2	0.53088879921001	General
GSM1858526_5723654033_R04C01	FGF13	0.4446691972055411	General
GSM1858526_5723654033_R04C01	HORMAD2	0.6577234551045463	General
GSM1858526_5723654033_R04C01	LRRC25	0.5518741082181124	General
GSM1858526_5723654033_R04C01	MARK2P9	0.298075100631563	General
GSM1858526_5723654033_R04C01	MCHR2	0.42487144730271076	General
GSM1858526_5723654033_R04C01	MTMR11	0.46753435548311373	General
GSM1858526_5723654033_R04C01	PAX9	0.41329205775647104	General
GSM1858526_5723654033_R04C01	PTPN22	0.628235128696444	General
GSM1858526_5723654033_R04C01	RAP1GAP2	0.555840489933121	General
GSM1858526_5723654033_R04C01	SPAG6	0.5948211875995898	General
GSM1858527_5723654032_R02C01	ABCA8	0.52856441316091	General
GSM1858527_5723654032_R02C01	CUX2	0.4667599648011532	General
GSM1858527_5723654032_R02C01	CYP1B1-AS1	0.6439700134251201	General
GSM1858527_5723654032_R02C01	FGD2	0.540042396662772	General
GSM1858527_5723654032_R02C01	FGF13	0.4994782947484342	General
GSM1858527_5723654032_R02C01	HORMAD2	0.6174635944726768	General
GSM1858527_5723654032_R02C01	LRRC25	0.523977800418086	General
GSM1858527_5723654032_R02C01	MARK2P9	0.47252041393440103	General
GSM1858527_5723654032_R02C01	MCHR2	0.5770332784950798	General
GSM1858527_5723654032_R02C01	MTMR11	0.3603093628922007	General
GSM1858527_5723654032_R02C01	PAX9	0.532810025532142	General
GSM1858527_5723654032_R02C01	PTPN22	0.4854222707890573	General
GSM1858527_5723654032_R02C01	RAP1GAP2	0.45826629492313986	General
GSM1858527_5723654032_R02C01	SPAG6	0.4516237522122634	General
GSM1858528_5723654032_R03C02	ABCA8	0.449577804583836	General
GSM1858528_5723654032_R03C02	CUX2	0.38191309816451846	General
GSM1858528_5723654032_R03C02	CYP1B1-AS1	0.7339379526158605	General
GSM1858528_5723654032_R03C02	FGD2	0.5805687398064661	General
GSM1858528_5723654032_R03C02	FGF13	0.4555783167751923	General
GSM1858528_5723654032_R03C02	HORMAD2	0.6061647918893688	General
GSM1858528_5723654032_R03C02	LRRC25	0.654808915436093	General
GSM1858528_5723654032_R03C02	MARK2P9	0.508540422073998	General
GSM1858528_5723654032_R03C02	MCHR2	0.5030908078922055	General
GSM1858528_5723654032_R03C02	MTMR11	0.3399104188704733	General
GSM1858528_5723654032_R03C02	PAX9	0.5949331949866852	General
GSM1858528_5723654032_R03C02	PTPN22	0.5659116621591387	General
GSM1858528_5723654032_R03C02	RAP1GAP2	0.5184576446468802	General
GSM1858528_5723654032_R03C02	SPAG6	0.5481089348526513	General
GSM1858529_5723654031_R04C02	ABCA8	0.593484419263456	General
GSM1858529_5723654031_R04C02	CUX2	0.5364929421719642	General
GSM1858529_5723654031_R04C02	CYP1B1-AS1	0.721499699952564	General
GSM1858529_5723654031_R04C02	FGD2	0.5763464662366226	General
GSM1858529_5723654031_R04C02	FGF13	0.459450617248244	General
GSM1858529_5723654031_R04C02	HORMAD2	0.6582026099994743	General
GSM1858529_5723654031_R04C02	LRRC25	0.617564132216603	General
GSM1858529_5723654031_R04C02	MARK2P9	0.493761322683266	General
GSM1858529_5723654031_R04C02	MCHR2	0.5949260105043643	General
GSM1858529_5723654031_R04C02	MTMR11	0.456463248879898	General
GSM1858529_5723654031_R04C02	PAX9	0.6162555389985968	General
GSM1858529_5723654031_R04C02	PTPN22	0.6385022800537603	General
GSM1858529_5723654031_R04C02	RAP1GAP2	0.5860065451646175	General
GSM1858529_5723654031_R04C02	SPAG6	0.5806790211030063	General
GSM1858530_5723654032_R04C01	ABCA8	0.463364779874214	General
GSM1858530_5723654032_R04C01	CUX2	0.5976871555899472	General
GSM1858530_5723654032_R04C01	CYP1B1-AS1	0.7786094198044795	General
GSM1858530_5723654032_R04C01	FGD2	0.6774625982653619	General
GSM1858530_5723654032_R04C01	FGF13	0.5376332516019359	General
GSM1858530_5723654032_R04C01	HORMAD2	0.6950952337803388	General
GSM1858530_5723654032_R04C01	LRRC25	0.559291670177524	General
GSM1858530_5723654032_R04C01	MARK2P9	0.5784542438265761	General
GSM1858530_5723654032_R04C01	MCHR2	0.6438945688438508	General
GSM1858530_5723654032_R04C01	MTMR11	0.4523384738378363	General
GSM1858530_5723654032_R04C01	PAX9	0.6612241336485958	General
GSM1858530_5723654032_R04C01	PTPN22	0.6597644853992223	General
GSM1858530_5723654032_R04C01	RAP1GAP2	0.6109996833762996	General
GSM1858530_5723654032_R04C01	SPAG6	0.5777614647155263	General
GSM1858531_5723654033_R06C01	ABCA8	0.516666666666667	General
GSM1858531_5723654033_R06C01	CUX2	0.5682534154035147	General
GSM1858531_5723654033_R06C01	CYP1B1-AS1	0.8135188607185084	General
GSM1858531_5723654033_R06C01	FGD2	0.6144742236671801	General
GSM1858531_5723654033_R06C01	FGF13	0.5110058242255746	General
GSM1858531_5723654033_R06C01	HORMAD2	0.6812806951783751	General
GSM1858531_5723654033_R06C01	LRRC25	0.6596482022094741	General
GSM1858531_5723654033_R06C01	MARK2P9	0.5160219544753866	General
GSM1858531_5723654033_R06C01	MCHR2	0.6188455353572327	General
GSM1858531_5723654033_R06C01	MTMR11	0.38545785365402857	General
GSM1858531_5723654033_R06C01	PAX9	0.6005320000335508	General
GSM1858531_5723654033_R06C01	PTPN22	0.73314170850136	General
GSM1858531_5723654033_R06C01	RAP1GAP2	0.6039665907848949	General
GSM1858531_5723654033_R06C01	SPAG6	0.5404794364613864	General
GSM1858532_5723654032_R05C01	ABCA8	0.550187918232652	General
GSM1858532_5723654032_R05C01	CUX2	0.41394269246314075	General
GSM1858532_5723654032_R05C01	CYP1B1-AS1	0.6385065101119785	General
GSM1858532_5723654032_R05C01	FGD2	0.621177941136442	General
GSM1858532_5723654032_R05C01	FGF13	0.4401986471281679	General
GSM1858532_5723654032_R05C01	HORMAD2	0.5832709576526038	General
GSM1858532_5723654032_R05C01	LRRC25	0.486642796403222	General
GSM1858532_5723654032_R05C01	MARK2P9	0.4751243612344085	General
GSM1858532_5723654032_R05C01	MCHR2	0.5345943189689395	General
GSM1858532_5723654032_R05C01	MTMR11	0.4512460481767503	General
GSM1858532_5723654032_R05C01	PAX9	0.45890644545169607	General
GSM1858532_5723654032_R05C01	PTPN22	0.28745350684245496	General
GSM1858532_5723654032_R05C01	RAP1GAP2	0.6029761816401307	General
GSM1858532_5723654032_R05C01	SPAG6	0.5186357943706806	General
GSM1858533_5723654032_R06C02	ABCA8	0.586299366162847	General
GSM1858533_5723654032_R06C02	CUX2	0.4408857231410335	General
GSM1858533_5723654032_R06C02	CYP1B1-AS1	0.6356125947003755	General
GSM1858533_5723654032_R06C02	FGD2	0.554868796775417	General
GSM1858533_5723654032_R06C02	FGF13	0.47293641504619055	General
GSM1858533_5723654032_R06C02	HORMAD2	0.6173782627379408	General
GSM1858533_5723654032_R06C02	LRRC25	0.45385957292453105	General
GSM1858533_5723654032_R06C02	MARK2P9	0.41153777894196253	General
GSM1858533_5723654032_R06C02	MCHR2	0.5163023824264612	General
GSM1858533_5723654032_R06C02	MTMR11	0.6198239659493905	General
GSM1858533_5723654032_R06C02	PAX9	0.5586457494581415	General
GSM1858533_5723654032_R06C02	PTPN22	0.379597719266576	General
GSM1858533_5723654032_R06C02	RAP1GAP2	0.5057477839095676	General
GSM1858533_5723654032_R06C02	SPAG6	0.4713488805844029	General
GSM1858534_5723654048_R02C02	ABCA8	0.309672472340892	General
GSM1858534_5723654048_R02C02	CUX2	0.4067070820267158	General
GSM1858534_5723654048_R02C02	CYP1B1-AS1	0.5998179143045365	General
GSM1858534_5723654048_R02C02	FGD2	0.4809913379204035	General
GSM1858534_5723654048_R02C02	FGF13	0.39886746092751163	General
GSM1858534_5723654048_R02C02	HORMAD2	0.6423810118282373	General
GSM1858534_5723654048_R02C02	LRRC25	0.4422701783553285	General
GSM1858534_5723654048_R02C02	MARK2P9	0.490011857098968	General
GSM1858534_5723654048_R02C02	MCHR2	0.224732075965502	General
GSM1858534_5723654048_R02C02	MTMR11	0.30790913295426003	General
GSM1858534_5723654048_R02C02	PAX9	0.6231262054466887	General
GSM1858534_5723654048_R02C02	PTPN22	0.5043614396998016	General
GSM1858534_5723654048_R02C02	RAP1GAP2	0.5526586935638884	General
GSM1858534_5723654048_R02C02	SPAG6	0.5369600390946464	General
GSM1858535_5723654033_R02C01	ABCA8	0.53009414929388	General
GSM1858535_5723654033_R02C01	CUX2	0.5508595914102853	General
GSM1858535_5723654033_R02C01	CYP1B1-AS1	0.6779513317888934	General
GSM1858535_5723654033_R02C01	FGD2	0.7034065509381404	General
GSM1858535_5723654033_R02C01	FGF13	0.4881971258368273	General
GSM1858535_5723654033_R02C01	HORMAD2	0.7275098162662619	General
GSM1858535_5723654033_R02C01	LRRC25	0.411306059930691	General
GSM1858535_5723654033_R02C01	MARK2P9	0.6340057684707006	General
GSM1858535_5723654033_R02C01	MCHR2	0.6812313904082195	General
GSM1858535_5723654033_R02C01	MTMR11	0.44294479047751656	General
GSM1858535_5723654033_R02C01	PAX9	0.7135173811658593	General
GSM1858535_5723654033_R02C01	PTPN22	0.5075103665268283	General
GSM1858535_5723654033_R02C01	RAP1GAP2	0.38478343739980836	General
GSM1858535_5723654033_R02C01	SPAG6	0.6792572442832877	General
GSM1858536_5723654048_R05C01	ABCA8	0.715921684521611	General
GSM1858536_5723654048_R05C01	CUX2	0.2947744910903932	General
GSM1858536_5723654048_R05C01	CYP1B1-AS1	0.600693273750017	General
GSM1858536_5723654048_R05C01	FGD2	0.4883570474360905	General
GSM1858536_5723654048_R05C01	FGF13	0.5324924359334453	General
GSM1858536_5723654048_R05C01	HORMAD2	0.6137164765702399	General
GSM1858536_5723654048_R05C01	LRRC25	0.24718489895885148	General
GSM1858536_5723654048_R05C01	MARK2P9	0.317307751059563	General
GSM1858536_5723654048_R05C01	MCHR2	0.370814110539668	General
GSM1858536_5723654048_R05C01	MTMR11	0.6495517120808079	General
GSM1858536_5723654048_R05C01	PAX9	0.3932392406706708	General
GSM1858536_5723654048_R05C01	PTPN22	0.29384097069848	General
GSM1858536_5723654048_R05C01	RAP1GAP2	0.27923828994835237	General
GSM1858536_5723654048_R05C01	SPAG6	0.4358952959442907	General
GSM1858537_5723654033_R01C01	ABCA8	0.411344446849968	General
